Entity ID,Area of Interest,Map Projection,Sensor,Begin Date,End Date,Agency,Platform,Comments,Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID
EMUSA20200519202005256,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-05-19 00:00:00-05,2020-05-25 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200519202005256,EMUSA20200519202005256
EMUSA20200519202006016,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-05-19 00:00:00-05,2020-06-01 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200519202006016,EMUSA20200519202006016
EMUSA20200526202006016,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-05-26 00:00:00-05,2020-06-01 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200526202006016,EMUSA20200526202006016
EMUSA20200602202006086,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-06-02 00:00:00-05,2020-06-08 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200602202006086,EMUSA20200602202006086
EMUSA20200602202006156,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-06-02 00:00:00-05,2020-06-15 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200602202006156,EMUSA20200602202006156
EMUSA20200609202006156,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-06-09 00:00:00-05,2020-06-15 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200609202006156,EMUSA20200609202006156
EMUSA20200616202006226,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-06-16 00:00:00-05,2020-06-22 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200616202006226,EMUSA20200616202006226
EMUSA20200616202006296,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-06-16 00:00:00-05,2020-06-29 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200616202006296,EMUSA20200616202006296
EMUSA20200623202006296,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-06-23 00:00:00-05,2020-06-29 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200623202006296,EMUSA20200623202006296
EMUSA20200630202007066,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-06-30 00:00:00-05,2020-07-06 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200630202007066,EMUSA20200630202007066
EMUSA20200630202007136,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-06-30 00:00:00-05,2020-07-13 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200630202007136,EMUSA20200630202007136
EMUSA20200707202007136,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-07-07 00:00:00-05,2020-07-13 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200707202007136,EMUSA20200707202007136
EMUSA20200714202007206,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-07-14 00:00:00-05,2020-07-20 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200714202007206,EMUSA20200714202007206
EMUSA20200714202007276,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-07-14 00:00:00-05,2020-07-27 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200714202007276,EMUSA20200714202007276
EMUSA20200721202007276,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-07-21 00:00:00-05,2020-07-27 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200721202007276,EMUSA20200721202007276
EMUSA20200728202008036,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-07-28 00:00:00-05,2020-08-03 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200728202008036,EMUSA20200728202008036
EMUSA20200728202008106,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-07-28 00:00:00-05,2020-08-10 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200728202008106,EMUSA20200728202008106
EMUSA20200804202008106,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-08-04 00:00:00-05,2020-08-10 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200804202008106,EMUSA20200804202008106
EMUST20200811202008176,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-08-11 00:00:00-05,2020-08-17 00:00:00-05,USGS EROS,TERRA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUST20200811202008176,EMUST20200811202008176
EMUST20200818202008246,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-08-18 00:00:00-05,2020-08-24 00:00:00-05,USGS EROS,TERRA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUST20200818202008246,EMUST20200818202008246
EMUST20200825202008316,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-08-25 00:00:00-05,2020-08-31 00:00:00-05,USGS EROS,TERRA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUST20200825202008316,EMUST20200825202008316
EMUSA20200901202009076,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-09-01 00:00:00-05,2020-09-07 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200901202009076,EMUSA20200901202009076
EMUSA20200908202009146,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-09-08 00:00:00-05,2020-09-14 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200908202009146,EMUSA20200908202009146
EMUSA20200908202009216,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-09-08 00:00:00-05,2020-09-21 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200908202009216,EMUSA20200908202009216
EMUSA20200915202009216,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-09-15 00:00:00-05,2020-09-21 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200915202009216,EMUSA20200915202009216
EMUSA20200922202009286,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-09-22 00:00:00-05,2020-09-28 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200922202009286,EMUSA20200922202009286
EMUSA20200922202010056,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-09-22 00:00:00-05,2020-10-05 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200922202010056,EMUSA20200922202010056
EMUSA20200929202010056,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-09-29 00:00:00-05,2020-10-05 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200929202010056,EMUSA20200929202010056
EMUSA20201006202010126,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-10-06 00:00:00-05,2020-10-12 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201006202010126,EMUSA20201006202010126
EMUSA20201006202010196,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-10-06 00:00:00-05,2020-10-19 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201006202010196,EMUSA20201006202010196
EMUSA20201013202010196,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-10-13 00:00:00-05,2020-10-19 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201013202010196,EMUSA20201013202010196
EMUSA20201020202010266,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-10-20 00:00:00-05,2020-10-26 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201020202010266,EMUSA20201020202010266
EMUSA20201020202011026,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-10-20 00:00:00-05,2020-11-02 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201020202011026,EMUSA20201020202011026
EMUSA20201027202011026,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-10-27 00:00:00-05,2020-11-02 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201027202011026,EMUSA20201027202011026
EMUSA20201103202011096,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-11-03 00:00:00-06,2020-11-09 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201103202011096,EMUSA20201103202011096
EMUSA20201103202011166,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-11-03 00:00:00-06,2020-11-16 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201103202011166,EMUSA20201103202011166
EMUSA20201110202011166,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-11-10 00:00:00-06,2020-11-16 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201110202011166,EMUSA20201110202011166
EMUSA20201117202011236,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-11-17 00:00:00-06,2020-11-23 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201117202011236,EMUSA20201117202011236
EMUSA20201117202011306,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-11-17 00:00:00-06,2020-11-30 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201117202011306,EMUSA20201117202011306
EMUSA20201124202011306,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-11-24 00:00:00-06,2020-11-30 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201124202011306,EMUSA20201124202011306
EMUSA20201201202012076,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-12-01 00:00:00-06,2020-12-07 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201201202012076,EMUSA20201201202012076
EMUSA20201201202012146,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-12-01 00:00:00-06,2020-12-14 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201201202012146,EMUSA20201201202012146
EMUSA20201208202012146,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-12-08 00:00:00-06,2020-12-14 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201208202012146,EMUSA20201208202012146
EMUSA20201215202012216,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-12-15 00:00:00-06,2020-12-21 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201215202012216,EMUSA20201215202012216
EMUSA20201215202012286,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-12-15 00:00:00-06,2020-12-28 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201215202012286,EMUSA20201215202012286
EMUSA20201222202012286,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-12-22 00:00:00-06,2020-12-28 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201222202012286,EMUSA20201222202012286
EMUSA20201229202101046,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-12-29 00:00:00-06,2021-01-04 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20201229202101046,EMUSA20201229202101046
